date,code,side,qty,price,pnl,reason,strategy,entry_date,fee,regime_at_entry,replacement_to,replacement_score_delta,replacement_type,replacement_stability_score,holding_days
2025-05-30,US.AI,SELL,317,26.41,-449.0,STOP_LOSS,atr_breakout,2025-05-29,17.18,,,,,,1
2025-06-10,US.GE,SELL,13,240.426126622,-24.69,ATR_TRAIL,atr_breakout,2025-05-28,6.27,,,,,,13
2025-08-01,US.ZS,SELL,36,275.7,-9.93,ATR_TRAIL,atr_breakout,2025-05-30,19.85,,,,,,63
2025-08-05,US.IDXX,SELL,14,641.94,-580.75,STOP_LOSS,atr_breakout,2025-08-04,18.55,,,,,,1
2025-08-06,US.PLTR,SELL,57,173.27,-9.88,ATR_TRAIL,atr_breakout,2025-08-05,19.75,,,,,,1
2025-08-07,US.CRWD,SELL,45,106.22,-4.78,ATR_TRAIL,atr_breakout,2025-04-25,9.56,,,,,,104
2025-08-20,US.ANET,SELL,72,131.47,-535.79,STOP_LOSS,atr_breakout,2025-08-06,19.46,,,,,,14
2025-08-20,US.QCOM,SELL,8,152.231416535,55.58,STRAT_EXIT,boll_mr,2025-08-01,2.38,,,,,,19
2025-09-02,US.ADI,SELL,41,241.626464223,-9.91,ATR_TRAIL,atr_breakout,2025-08-20,19.81,,,,,,13
2025-09-29,US.NVDA,SELL,126,181.618355833,16288.83,STRAT_EXIT,atr_breakout,2024-01-08,29.46,Correction,,,,,630
2025-09-29,US.DLR,SELL,42,166.507681065,504.89,STRAT_EXIT,atr_breakout,2025-04-25,13.47,,,,,,157
2025-10-21,US.COPX,SELL,173,57.676645214,-9.98,ATR_TRAIL,atr_breakout,2025-09-29,19.96,,,,,,22
2025-10-31,US.ADP,SELL,24,253.84037527916115,78.1,ATR_TRAIL,atr_breakout,2024-07-31,12.1,,,,,,457
2025-11-03,US.CRDO,SELL,21,178.239,-200.74,STOP_LOSS,atr_breakout,2025-10-31,7.68,,,,,,3
2025-11-04,US.SYM,SELL,46,75.6,-249.58,STOP_LOSS,atr_breakout,2025-10-31,7.2,,,,,,4
2025-11-13,US.JEPI,SELL,184,53.810059405,-64.18,STRAT_EXIT,atr_breakout,2025-10-21,19.86,,,,,,23
2025-11-14,US.GLD,SELL,30,375.96,1499.82,STRAT_EXIT,atr_breakout,2025-09-02,21.05,,,,,,73
2025-11-17,US.IDXX,SELL,13,669.0,-709.92,STOP_LOSS,atr_breakout,2025-11-03,18.1,,,,,,14
2025-12-03,US.REGN,SELL,13,721.722585214,-19.26,ATR_TRAIL,atr_breakout,2025-11-18,18.77,,,,,,15
2025-12-04,US.AEP,SELL,35,115.77119274614999,-217.31,STOP_LOSS,atr_breakout,2025-11-17,8.32,,,,,,17
2025-12-11,US.META,SELL,15,651.016807599,-141.72,STRAT_EXIT,atr_breakout,2025-12-04,19.66,,,,,,7
2025-12-12,US.DLR,SELL,10,147.0887998428,-78.89,STOP_LOSS,boll_mr,2025-11-14,3.02,,,,,,28
2025-12-12,US.CIEN,SELL,41,218.44,-990.09,STOP_LOSS,atr_breakout,2025-12-11,18.89,,,,,,1
2025-12-16,US.CSCO,SELL,130,76.553320829,-9.95,ATR_TRAIL,atr_breakout,2025-11-13,19.9,,,,,,33
2025-12-22,US.ADP,SELL,38,255.671736795,-247.61,STRAT_EXIT,atr_breakout,2025-12-12,19.67,,,,,,10
2025-12-23,US.RKLB,SELL,96,73.6725,-379.31,STOP_LOSS,atr_breakout,2025-12-22,14.52,,,,,,1
2025-12-29,US.SLV,SELL,154,64.84,-9.99,ATR_TRAIL,atr_breakout,2025-12-23,19.97,,,,,,6
2026-01-02,US.TTWO,SELL,14,251.6,-91.86,STRAT_EXIT,atr_breakout,2025-12-30,7.13,,,,,,3
2026-01-29,US.NXPI,SELL,44,224.616593321,-9.88,ATR_TRAIL,atr_breakout,2025-12-03,19.77,,,,,,57
2026-01-30,US.AA,SELL,177,56.357367658,-9.98,ATR_TRAIL,atr_breakout,2026-01-02,19.95,,,,,,28
2026-02-03,US.META,SELL,13,690.468345146,-613.83,STOP_LOSS,atr_breakout,2026-01-29,18.56,,,,,,5
2026-02-06,US.CSCO,SELL,120,82.662082561,-9.92,ATR_TRAIL,atr_breakout,2026-02-03,19.84,,,,,,3
2026-02-12,US.ALGN,SELL,53,183.86,-207.96,ATR_TRAIL,atr_breakout,2026-02-06,19.69,,,,,,6
2026-03-20,US.QQQ,SELL,5,580.688654416,144.41,MA200_BREAK,core_etf,2025-08-01,5.66,,,,,,231
2026-03-20,US.PEP,SELL,66,148.477852838,-155.45,ATR_TRAIL,atr_breakout,2026-01-30,19.74,,,,,,49
2026-04-13,US.XEL,SELL,66,79.848300612,224.0,STRAT_EXIT,boll_mr,2026-03-23,10.31,,,,,,21
2026-04-14,US.SNDK,SELL,8,904.875,-388.24,STOP_LOSS,atr_breakout,2026-04-13,14.86,,,,,,1
2026-04-29,US.CMCSA,SELL,372,26.400293257,-176.02,ATR_TRAIL,atr_breakout,2025-12-16,19.81,,,,,,134
2026-05-04,US.NVDA,SELL,50,196.281233866,-9.81,ATR_TRAIL,atr_breakout,2026-04-14,19.63,Bull,,,,,20
2026-05-06,US.FANG,SELL,47,194.012928786,-879.0,STOP_LOSS,atr_breakout,2026-05-04,19.11,,,,,,2
2026-05-07,US.NXPI,SELL,34,288.272139177,-9.8,ATR_TRAIL,atr_breakout,2026-04-29,19.6,,,,,,8
2026-05-08,US.AMD,SELL,23,421.39,-9.69,ATR_TRAIL,atr_breakout,2026-05-06,19.38,,,,,,2
2026-05-08,US.PANW,SELL,50,196.53,-9.83,ATR_TRAIL,atr_breakout,2026-05-07,19.65,,,,,,1
2026-05-12,US.AMD,SELL,21,432.4305,-487.03,STOP_LOSS,atr_breakout,2026-05-08,18.64,,,,,,4
2026-05-13,US.QUBT,SELL,515,11.03,-391.93,STOP_LOSS,atr_breakout,2026-05-12,11.75,,,,,,1
2026-05-18,US.ON,SELL,86,109.43,-549.49,STOP_LOSS,atr_breakout,2026-05-13,19.36,,,,,,5
2026-05-27,US.ZS,SELL,57,126.41,-2759.17,STOP_LOSS,atr_breakout,2026-05-18,17.16,,,,,,9
2026-05-28,US.RKLB,SELL,11,142.71849999999998,-84.2,STOP_LOSS,atr_breakout,2026-05-27,3.22,,,,,,1
2026-05-28,US.ASTS,SELL,13,123.11999999999999,-85.84,STOP_LOSS,atr_breakout,2026-05-27,3.29,,,,,,1
2026-06-04,US.GE,SELL,5,316.8150837,-1.58,ATR_TRAIL,atr_breakout,2026-05-27,3.17,,,,,,8
2026-06-05,US.SNOW,SELL,19,238.26,-22.39,ATR_TRAIL,atr_breakout,2026-05-28,9.07,,,,,,8
2026-06-11,US.DLR,SELL,56,177.904449129,-9.96,ATR_TRAIL,atr_breakout,2026-02-12,19.93,,,,,,119
2026-06-18,US.LMT,SELL,14,510.95,-535.37,STOP_LOSS,atr_breakout,2026-06-11,14.83,,,,,,7
2026-06-23,US.TMUS,SELL,3,184.57,18.86,STRAT_EXIT,boll_mr,2026-06-05,1.09,,,,,,18
2026-06-23,US.KDP,SELL,179,29.6944876908,-285.07,STOP_LOSS,atr_breakout,2026-06-09,10.91,,,,,,14
2026-06-23,US.TSM,SELL,13,436.39,-340.16,STOP_LOSS,atr_breakout,2026-06-18,11.68,,,,,,5
2026-07-01,US.AEP,SELL,47,135.05,55.22,STRAT_EXIT,atr_breakout,2026-06-23,12.63,,,,,,8
2026-07-02,US.LIN,SELL,10,533.55,-5.34,ATR_TRAIL,atr_breakout,2026-07-01,10.67,,,,,,1
